日期,城市,新增确诊,新增治愈,新增死亡,累计确诊,累计治愈,累计死亡
2020-03-01,恩施州,0,1,0,252,193,5
2020-03-01,阜阳,0,5,0,155,139,0
2020-03-01,甘孜,0,7,0,78,47,0
2020-03-01,赣州,0,1,0,76,72,1
2020-03-01,广安,0,1,0,30,25,0
2020-03-01,广东-境外输入,1,0,0,1,0,0
2020-03-01,广州,0,4,0,346,264,1
2020-03-01,贵港,0,2,0,8,8,0
2020-03-01,贵阳,0,1,0,36,28,1
2020-03-01,桂林,0,1,0,32,27,0
2020-03-01,哈尔滨,0,17,0,198,140,4
2020-03-01,海淀区,1,0,0,63,0,0
2020-03-01,海口,0,2,0,39,35,0
2020-03-01,杭州,0,1,0,169,165,0
2020-03-01,合川区,0,1,0,23,19,0
2020-03-01,合肥,0,4,0,174,147,1
2020-03-01,河池,0,2,0,28,10,1
2020-03-01,河东区,0,2,0,15,13,1
2020-03-01,红河,0,1,0,9,9,0
2020-03-01,淮安,0,2,0,66,57,0
2020-03-01,淮南,0,1,0,27,22,0
2020-03-01,黄冈,0,89,1,2905,2260,116
2020-03-01,黄石,0,32,1,1014,729,35
2020-03-01,惠州,0,2,0,62,60,0
2020-03-01,鸡西,0,1,0,46,32,0
2020-03-01,济南,0,3,0,47,32,0
2020-03-01,济宁,2,0,0,233,46,0
2020-03-01,嘉兴,0,3,0,45,41,0
2020-03-01,江北区,0,1,0,28,22,0
2020-03-01,金华,0,1,0,55,52,0
2020-03-01,晋中,0,1,0,37,29,0
2020-03-01,荆门,2,18,2,927,622,39
2020-03-01,荆州,1,62,2,1580,1096,48
2020-03-01,景德镇,0,1,0,6,4,0
2020-03-01,静安区,0,1,0,16,14,0
2020-03-01,九江,0,3,0,118,97,0
2020-03-01,九龙坡区,0,1,0,21,16,1
2020-03-01,两江新区,0,1,0,17,15,0
2020-03-01,辽源,0,3,0,7,7,0
2020-03-01,聊城,0,4,0,38,38,0
2020-03-01,临沂,0,1,0,49,47,0
2020-03-01,陵水,0,1,0,4,4,0
2020-03-01,六安,0,1,0,69,58,0
2020-03-01,洛阳,0,3,0,31,30,1
2020-03-01,漯河,0,1,0,35,35,0
2020-03-01,茂名,0,3,0,14,10,0
2020-03-01,绵阳,0,1,0,22,16,0
2020-03-01,南昌,0,5,0,230,212,0
2020-03-01,南充,0,4,0,39,28,0
2020-03-01,南京,0,5,0,93,63,0
2020-03-01,南宁,0,2,0,55,52,0
2020-03-01,南平,0,1,0,20,15,0
2020-03-01,宁波,0,1,0,157,149,0
2020-03-01,宁夏-境外输入,1,0,0,3,0,0
2020-03-01,平凉,0,2,0,9,8,0
2020-03-01,莆田,0,3,0,56,39,0
2020-03-01,綦江区,0,1,0,23,15,0
2020-03-01,潜江,0,3,0,198,122,9
2020-03-01,青岛,0,6,0,60,57,1
2020-03-01,日照,0,1,0,16,15,0
2020-03-01,商丘,0,3,0,91,18,0
2020-03-01,上饶,0,5,0,123,116,0
2020-03-01,邵阳,0,4,0,102,99,1
2020-03-01,绍兴,0,1,0,42,37,0
2020-03-01,深圳,0,39,0,417,320,3
2020-03-01,十堰,0,18,0,672,459,7
2020-03-01,石柱县,0,1,0,15,13,0
2020-03-01,双鸭山,0,1,0,52,37,3
2020-03-01,随州,0,30,0,1307,865,40
2020-03-01,台湾,1,3,0,40,12,1
2020-03-01,台州,0,1,0,146,108,0
2020-03-01,太原,0,1,0,20,20,0
2020-03-01,泰安,0,3,0,35,33,2
2020-03-01,唐山,0,6,0,58,48,1
2020-03-01,天门,0,22,1,496,393,14
2020-03-01,铁岭,0,1,0,7,6,0
2020-03-01,外地来沪,0,1,0,112,95,1
2020-03-01,万州区,0,2,0,118,89,4
2020-03-01,威海,0,2,0,38,33,0
2020-03-01,潍坊,0,1,0,44,30,0
2020-03-01,温州,0,15,0,504,447,1
2020-03-01,乌鲁木齐,0,2,0,23,19,0
2020-03-01,巫溪县,0,1,0,14,13,0
2020-03-01,武汉,193,1958,32,49315,21418,2227
2020-03-01,西安,0,1,0,120,101,1
2020-03-01,仙桃,0,23,0,575,461,19
2020-03-01,咸宁,0,38,0,836,730,12
2020-03-01,香港,3,3,0,98,36,2
2020-03-01,襄阳,0,35,0,1175,885,34
2020-03-01,孝感,0,182,2,3518,2397,120
2020-03-01,新余,0,1,0,130,121,0
2020-03-01,信阳,0,1,0,274,240,1
2020-03-01,宿州,0,1,0,41,37,0
2020-03-01,烟台,0,2,0,47,33,0
2020-03-01,宜昌,0,29,0,931,535,32
2020-03-01,鹰潭,0,3,0,18,15,0
2020-03-01,永州,0,1,0,44,43,0
2020-03-01,渝北区,0,1,0,17,16,0
2020-03-01,渝中区,0,1,0,20,18,0
2020-03-01,岳阳,0,4,0,156,119,1
2020-03-01,张家口,0,2,0,41,35,0
2020-03-01,长沙,0,7,0,242,185,2
2020-03-01,昭通,0,5,0,25,25,0
2020-03-01,肇庆,0,1,0,19,14,1
2020-03-01,浙江-境外输入,1,0,0,1,0,0
2020-03-01,珠海,0,5,0,98,80,1
2020-03-01,株洲,0,7,0,80,69,0
2020-03-02,安康,0,2,0,26,25,0
2020-03-02,巴彦淖尔,0,0,1,8,7,1
2020-03-02,巴中,0,4,0,24,16,0
2020-03-02,蚌埠,0,2,0,160,148,5
2020-03-02,包头,0,2,0,11,8,0
2020-03-02,宝坻区,0,3,0,60,48,2
2020-03-02,北海,0,2,0,44,37,1
2020-03-02,北京-待明确,0,6,0,0,288,8
2020-03-02,兵团第八师,0,1,0,4,3,1
2020-03-02,亳州,0,4,0,108,107,0
2020-03-02,常德,0,2,0,82,74,0
2020-03-02,常州,0,2,0,51,50,0
2020-03-02,成都,0,2,0,143,92,3
2020-03-02,池州,0,1,0,17,16,0
2020-03-02,达州,0,1,0,42,28,0
2020-03-02,大庆,0,1,0,26,19,1
2020-03-02,大同,0,1,0,12,9,0
2020-03-02,丹东,3,0,0,11,7,0
2020-03-02,德阳,0,1,0,18,11,0
2020-03-02,东莞,0,6,0,99,63,1
2020-03-02,鄂州,0,26,0,1391,840,48
2020-03-02,恩施州,0,5,0,252,198,5
2020-03-02,丰都县,0,1,0,10,7,0
2020-03-02,抚州,0,5,0,72,70,0
2020-03-02,阜阳,0,6,0,155,145,0
2020-03-02,赣州,0,1,0,76,73,1
2020-03-02,广州,0,7,0,346,271,1
2020-03-02,桂林,0,1,0,32,28,0
2020-03-02,杭州,5,0,0,174,165,0
2020-03-02,合川区,0,1,0,23,20,0
2020-03-02,合肥,0,6,0,174,153,1
2020-03-02,和平区,0,1,0,6,6,0
2020-03-02,河北区,0,1,0,12,11,0
2020-03-02,河池,0,3,0,28,13,1
2020-03-02,菏泽,0,1,0,18,18,0
2020-03-02,衡阳,0,2,0,48,48,0
2020-03-02,湖州,0,1,0,10,10,0
2020-03-02,淮南,0,1,0,27,23,0
2020-03-02,黄冈,2,83,3,2907,2343,119
2020-03-02,黄山,0,1,0,9,8,0
2020-03-02,黄石,0,23,0,1014,752,35
2020-03-02,鸡西,0,3,0,46,35,0
2020-03-02,吉安,0,2,0,22,20,0
2020-03-02,济宁,23,35,0,256,81,0
2020-03-02,江北区,0,1,0,28,23,0
2020-03-02,金华,0,2,0,55,54,0
2020-03-02,晋城,0,1,0,10,9,0
2020-03-02,荆门,1,28,0,928,650,39
2020-03-02,荆州,0,48,0,1580,1144,48
2020-03-02,景德镇,0,1,0,6,5,0
2020-03-02,九江,0,1,0,118,98,0
2020-03-02,九龙坡区,0,1,0,21,17,1
2020-03-02,昆明,0,4,0,53,52,0
2020-03-02,兰州,0,1,0,36,33,2
2020-03-02,连云港,0,4,0,48,41,0
2020-03-02,凉山,0,2,0,13,12,0
2020-03-02,柳州,0,1,0,24,17,0
2020-03-02,六安,0,5,0,69,63,0
2020-03-02,娄底,0,4,0,76,66,0
2020-03-02,马鞍山,0,1,0,38,34,0
2020-03-02,南岸区,0,1,0,15,9,0
2020-03-02,南昌,0,4,0,230,216,0
2020-03-02,南充,0,1,0,39,29,0
2020-03-02,南京,0,5,0,93,68,0
2020-03-02,南开区,0,1,0,7,5,0
2020-03-02,南宁,0,2,0,55,54,0
2020-03-02,南通,0,3,0,40,40,0
2020-03-02,宁波,0,2,0,157,151,0
2020-03-02,宁河区,0,1,0,4,4,0
2020-03-02,浦东新区,1,1,0,61,53,0
2020-03-02,齐齐哈尔,0,2,0,43,35,1
2020-03-02,潜江,0,6,0,198,128,9
2020-03-02,钦州,0,1,0,8,8,0
2020-03-02,青岛,0,1,0,60,58,1
2020-03-02,泉州,0,8,0,47,40,0
2020-03-02,沙坪坝区,0,2,0,9,5,0
2020-03-02,商丘,0,1,0,91,19,0
2020-03-02,上饶,0,4,0,123,120,0
2020-03-02,邵阳,0,1,0,102,100,1
2020-03-02,绍兴,0,1,0,42,38,0
2020-03-02,深圳,0,12,0,417,332,3
2020-03-02,十堰,0,32,0,672,491,7
2020-03-02,石家庄,0,1,0,29,28,0
2020-03-02,双鸭山,0,2,0,52,39,3
2020-03-02,四平,0,4,0,21,20,1
2020-03-02,苏州,0,3,0,87,67,0
2020-03-02,随州,0,28,2,1307,893,42
2020-03-02,台湾,1,0,0,41,12,1
2020-03-02,台州,0,4,0,146,112,0
2020-03-02,唐山,0,2,0,58,50,1
2020-03-02,天门,0,21,0,496,414,14
2020-03-02,通辽,0,1,0,7,4,0
2020-03-02,铜川,0,1,0,8,7,0
2020-03-02,潼南区,0,1,0,18,11,0
2020-03-02,外地来沪,0,1,0,112,96,1
2020-03-02,万州区,0,9,0,118,98,4
2020-03-02,威海,0,1,0,38,34,0
2020-03-02,潍坊,0,1,0,44,31,0
2020-03-02,渭南,0,1,0,16,11,0
2020-03-02,温州,0,9,0,504,456,1
2020-03-02,乌鲁木齐,0,2,0,23,21,0
2020-03-02,无锡,0,1,0,55,50,0
2020-03-02,芜湖,0,2,0,34,33,0
2020-03-02,武汉,111,1846,24,49426,23264,2251
2020-03-02,西安,0,3,0,120,104,1
2020-03-02,仙桃,0,6,1,575,467,20
2020-03-02,咸宁,0,19,0,836,749,12
2020-03-02,香港,2,0,0,100,36,2
2020-03-02,湘潭,0,1,0,36,35,0
2020-03-02,襄阳,0,28,0,1175,913,34
2020-03-02,孝感,0,163,0,3518,2560,120
2020-03-02,新余,0,1,0,130,122,0
2020-03-02,信阳,0,5,0,274,245,1
2020-03-02,宿迁,0,1,0,13,13,0
2020-03-02,烟台,0,2,0,47,35,0
2020-03-02,宜昌,0,48,1,931,583,33
2020-03-02,宜春,0,1,0,106,105,0
2020-03-02,玉林,0,4,0,11,11,0
2020-03-02,玉溪,0,1,0,14,13,1
2020-03-02,岳阳,0,5,0,156,124,1
2020-03-02,云阳县,0,1,0,25,23,0
2020-03-02,枣庄,0,1,0,24,23,0
2020-03-02,湛江,0,2,0,22,19,0
2020-03-02,长春,0,1,0,45,40,0
2020-03-02,长沙,0,1,0,242,186,2
2020-03-02,长寿区,0,1,0,22,15,0
2020-03-02,长治,0,1,0,8,8,0
2020-03-02,浙江-境外输入,7,0,0,8,0,0
2020-03-02,浙江-省十里丰监狱,0,10,0,36,15,0
2020-03-02,中山,0,1,0,66,59,0
2020-03-02,舟山,0,2,0,10,10,0
2020-03-02,珠海,0,1,0,98,81,1
2020-03-03,安阳,0,1,0,53,44,0
2020-03-03,鞍山,0,1,0,4,3,0
2020-03-03,澳门,0,1,0,10,9,0
2020-03-03,巴中,0,2,0,24,18,0
2020-03-03,蚌埠,0,4,0,160,152,5
2020-03-03,宝坻区,0,4,0,60,52,2
2020-03-03,保山,0,1,0,9,9,0
2020-03-03,北京-待明确,0,6,0,0,294,8
2020-03-03,北京-境外输入,2,0,0,4,0,0
2020-03-03,滨州,0,1,0,15,14,0
2020-03-03,常德,0,6,0,82,80,0
2020-03-03,郴州,0,1,0,39,36,0
2020-03-03,成都,0,1,0,143,93,3
2020-03-03,澄迈,0,1,0,9,8,1
2020-03-03,滁州,0,1,0,13,12,0
2020-03-03,大庆,0,1,0,26,20,1
2020-03-03,大足区,0,1,0,14,11,0
2020-03-03,德阳,0,1,0,18,12,0
2020-03-03,德州,0,3,0,37,21,2
2020-03-03,垫江县,0,2,0,20,17,0
2020-03-03,东莞,0,11,0,99,74,1
2020-03-03,鄂州,1,40,1,1392,880,49
2020-03-03,恩施州,0,7,0,252,205,5
2020-03-03,防城港,0,2,0,19,12,0
2020-03-03,丰台区,1,0,0,43,0,0
2020-03-03,奉节县,0,1,0,22,19,0
2020-03-03,奉贤区,0,1,0,9,9,0
2020-03-03,佛山,0,30,0,84,66,0
2020-03-03,涪陵区,0,1,0,5,4,0
2020-03-03,阜阳,0,6,0,155,151,0
2020-03-03,甘孜,0,6,0,78,53,0
2020-03-03,广州,0,12,0,346,283,1
2020-03-03,桂林,0,2,0,32,30,0
2020-03-03,哈尔滨,0,6,0,198,146,4
2020-03-03,海口,0,2,0,39,37,0
2020-03-03,合川区,0,1,0,23,21,0
2020-03-03,合肥,0,4,0,174,157,1
2020-03-03,河池,0,2,0,28,15,1
2020-03-03,河东区,0,1,0,15,14,1
2020-03-03,葫芦岛,0,1,0,12,8,1
2020-03-03,淮安,0,1,0,66,58,0
2020-03-03,淮南,0,1,0,27,24,0
2020-03-03,黄冈,0,63,2,2907,2406,121
2020-03-03,黄石,0,31,1,1014,783,36
2020-03-03,惠州,0,2,0,62,62,0
2020-03-03,鸡西,0,4,0,46,39,0
2020-03-03,济南,0,4,0,47,36,0
2020-03-03,济宁,4,2,0,260,83,0
2020-03-03,江北区,0,2,0,28,25,0
2020-03-03,江门,0,7,0,23,18,0
2020-03-03,锦州,0,1,0,12,12,0
2020-03-03,晋城,0,1,0,10,10,0
2020-03-03,晋中,0,3,0,37,32,0
2020-03-03,荆门,0,14,0,928,664,39
2020-03-03,荆州,0,71,0,1580,1215,48
2020-03-03,景德镇,0,1,0,6,6,0
2020-03-03,九江,0,3,0,118,101,0
2020-03-03,九龙坡区,0,1,0,21,18,1
2020-03-03,连云港,0,1,0,48,42,0
2020-03-03,柳州,0,2,0,24,19,0
2020-03-03,六安,0,6,0,69,69,0
2020-03-03,娄底,0,1,0,76,67,0
2020-03-03,马鞍山,0,1,0,38,35,0
2020-03-03,牡丹江,0,2,0,14,11,0
2020-03-03,南岸区,0,1,0,15,10,0
2020-03-03,南昌,0,2,0,230,218,0
2020-03-03,南充,0,1,0,39,30,0
2020-03-03,南京,0,6,0,93,74,0
2020-03-03,南开区,0,1,0,7,6,0
2020-03-03,南平,0,2,0,20,17,0
2020-03-03,宁波,0,3,0,157,154,0
2020-03-03,萍乡,0,2,0,33,27,0
2020-03-03,莆田,0,2,0,56,41,0
2020-03-03,齐齐哈尔,0,1,0,43,36,1
2020-03-03,綦江区,0,1,0,23,16,0
2020-03-03,潜江,0,14,0,198,142,9
2020-03-03,庆阳,0,1,0,3,3,0
2020-03-03,泉州,0,1,0,47,41,0
2020-03-03,三亚,0,1,0,54,52,1
2020-03-03,厦门,0,1,0,35,35,0
2020-03-03,上饶,0,1,0,123,121,0
2020-03-03,深圳,0,9,0,417,341,3
2020-03-03,十堰,0,14,0,672,505,7
2020-03-03,石柱县,0,1,0,15,14,0
2020-03-03,苏州,0,2,0,87,69,0
2020-03-03,随州,0,44,0,1307,937,42
2020-03-03,台湾,1,0,0,42,12,1
2020-03-03,台州,0,8,0,146,120,0
2020-03-03,唐山,0,1,0,58,51,1
2020-03-03,天门,0,7,0,496,421,14
2020-03-03,铜梁区,0,1,0,10,8,0
2020-03-03,外地来沪,0,1,0,112,97,1
2020-03-03,万州区,0,5,0,118,103,4
2020-03-03,温州,0,10,0,504,466,1
2020-03-03,乌鲁木齐,0,1,0,23,22,0
2020-03-03,巫山县,0,1,0,10,10,0
2020-03-03,武汉,114,1859,31,49540,25123,2282
2020-03-03,锡林郭勒,0,5,0,9,8,0
2020-03-03,仙桃,0,10,0,575,477,20
2020-03-03,咸宁,0,10,2,836,759,14
2020-03-03,香港,0,1,0,100,37,2
2020-03-03,襄阳,0,27,0,1175,940,34
2020-03-03,孝感,0,153,0,3518,2713,120
2020-03-03,忻州,0,1,0,7,7,0
2020-03-03,新余,0,1,0,130,123,0
2020-03-03,宿州,0,1,0,41,38,0
2020-03-03,烟台,0,2,0,47,37,0
2020-03-03,宜昌,0,25,0,931,608,33
2020-03-03,宜春,0,1,0,106,106,0
2020-03-03,银川,1,0,0,34,32,0
2020-03-03,鹰潭,0,3,0,18,18,0
2020-03-03,岳阳,0,6,0,156,130,1
2020-03-03,云阳县,0,1,0,25,24,0
2020-03-03,张家口,0,2,0,41,37,0
2020-03-03,长春,0,1,0,45,41,0
2020-03-03,长沙,0,6,0,242,192,2
2020-03-03,中山,0,1,0,66,60,0
2020-03-03,忠县,0,1,0,21,19,0
2020-03-03,珠海,0,1,0,98,82,1
2020-03-03,株洲,0,1,0,80,70,0
2020-03-03,淄博,0,2,0,30,23,1
2020-03-04,安庆,0,1,0,83,83,0
2020-03-04,蚌埠,0,3,0,160,155,5
2020-03-04,宝坻区,0,4,0,60,56,2
2020-03-04,宝鸡,0,1,0,13,13,0
2020-03-04,北海,0,1,0,44,38,1
2020-03-04,北京-待明确,0,3,0,0,297,8
2020-03-04,朝阳区,1,0,0,72,0,0
2020-03-04,成都,1,4,0,144,97,3
2020-03-04,崇明区,0,1,0,4,4,0
2020-03-04,滁州,0,1,0,13,13,0
2020-03-04,达州,0,3,0,42,31,0
2020-03-04,大渡口区,0,1,0,7,7,0
2020-03-04,大足区,0,1,0,14,12,0
2020-03-04,德阳,0,1,0,18,13,0
2020-03-04,东莞,0,8,0,99,82,1
2020-03-04,鄂州,2,32,3,1394,912,52
2020-03-04,恩施州,0,2,1,252,207,6
2020-03-04,丰都县,0,1,0,10,8,0
2020-03-04,奉节县,0,1,0,22,20,0
2020-03-04,佛山,0,3,0,84,69,0
2020-03-04,抚州,0,1,0,72,71,0
2020-03-04,阜阳,0,4,0,155,155,0
2020-03-04,甘孜,0,4,0,78,57,0
2020-03-04,赣州,0,1,0,76,74,1
2020-03-04,广安,0,1,0,30,26,0
2020-03-04,广州,0,9,0,346,292,1
2020-03-04,桂林,0,1,0,32,31,0
2020-03-04,哈尔滨,0,2,0,198,148,4
2020-03-04,海口,0,1,0,39,38,0
2020-03-04,汉中,0,2,0,26,23,0
2020-03-04,杭州,0,4,0,174,169,0
2020-03-04,河池,0,1,0,28,16,1
2020-03-04,呼和浩特,0,1,0,7,5,0
2020-03-04,呼伦贝尔,0,2,0,7,7,0
2020-03-04,淮安,0,4,0,66,62,0
2020-03-04,淮北,0,1,0,27,25,0
2020-03-04,黄冈,0,66,0,2907,2472,121
2020-03-04,黄浦区,0,1,0,6,5,0
2020-03-04,黄山,0,1,0,9,9,0
2020-03-04,黄石,1,39,0,1015,822,36
2020-03-04,鸡西,0,1,0,46,40,0
2020-03-04,济南,0,1,0,47,37,0
2020-03-04,济宁,0,58,0,260,141,0
2020-03-04,荆门,0,22,0,928,686,39
2020-03-04,荆州,0,54,0,1580,1269,48
2020-03-04,九江,0,7,0,118,108,0
2020-03-04,临沂,0,1,0,49,48,0
2020-03-04,娄底,0,1,0,76,68,0
2020-03-04,茂名,0,1,0,14,11,0
2020-03-04,梅州,0,1,0,16,13,0
2020-03-04,绵阳,0,2,0,22,18,0
2020-03-04,闵行区,0,1,0,19,19,0
2020-03-04,牡丹江,1,0,0,15,11,0
2020-03-04,南昌,0,1,0,230,219,0
2020-03-04,南充,0,2,0,39,32,0
2020-03-04,南京,0,6,0,93,80,0
2020-03-04,南平,0,1,0,20,18,0
2020-03-04,内江,0,1,0,22,19,0
2020-03-04,宁德,0,1,0,26,24,0
2020-03-04,平凉,0,1,0,9,9,0
2020-03-04,萍乡,0,6,0,33,33,0
2020-03-04,莆田,0,5,0,56,46,0
2020-03-04,七台河,0,1,0,17,14,0
2020-03-04,綦江区,0,3,0,23,19,0
2020-03-04,潜江,0,9,0,198,151,9
2020-03-04,泉州,0,2,0,47,43,0
2020-03-04,三亚,0,1,0,54,53,1
2020-03-04,商丘,0,3,1,91,22,1
2020-03-04,上饶,0,1,0,123,122,0
2020-03-04,十堰,0,22,0,672,527,7
2020-03-04,双鸭山,0,1,0,52,40,3
2020-03-04,苏州,0,1,0,87,70,0
2020-03-04,绥化,0,2,0,47,37,4
2020-03-04,随州,0,38,0,1307,975,42
2020-03-04,台州,0,7,0,146,127,0
2020-03-04,唐山,0,1,0,58,52,1
2020-03-04,天门,0,14,1,496,435,15
2020-03-04,通辽,0,1,0,7,5,0
2020-03-04,吐鲁番,0,1,0,3,2,0
2020-03-04,外地来沪,0,1,0,112,98,1
2020-03-04,万宁,0,1,0,13,13,0
2020-03-04,万州区,0,3,0,118,106,4
2020-03-04,潍坊,0,2,0,44,33,0
2020-03-04,渭南,0,3,0,16,14,0
2020-03-04,温州,0,12,0,504,478,1
2020-03-04,巫溪县,0,1,0,14,14,0
2020-03-04,无锡,0,2,0,55,52,0
2020-03-04,武汉,131,1426,23,49671,26549,2305
2020-03-04,仙桃,0,4,0,575,481,20
2020-03-04,咸宁,0,17,0,836,776,14
2020-03-04,香港,4,6,0,104,43,2
2020-03-04,襄阳,0,40,1,1175,980,35
2020-03-04,孝感,0,108,1,3518,2821,121
2020-03-04,宿州,0,3,0,41,41,0
2020-03-04,徐州,0,2,0,79,73,0
2020-03-04,宣城,0,1,0,6,5,0
2020-03-04,烟台,0,2,0,47,39,0
2020-03-04,宜昌,0,30,1,931,638,34
2020-03-04,岳阳,0,7,0,156,137,1
2020-03-04,湛江,0,1,0,22,20,0
2020-03-04,长春,0,2,0,45,43,0
2020-03-04,长沙,0,9,0,242,201,2
2020-03-04,浙江-境外输入,2,0,0,10,0,0
2020-03-04,中山,0,1,0,66,61,0
2020-03-04,忠县,0,1,0,21,20,0
2020-03-04,珠海,0,1,0,98,83,1
2020-03-04,株洲,0,3,0,80,73,0
2020-03-04,淄博,0,1,0,30,24,1
2020-03-05,白城,0,1,0,1,1,0
2020-03-05,宝山区,0,1,0,21,16,0
2020-03-05,北京-待明确,0,1,0,0,298,8
2020-03-05,北京-境外输入,4,0,0,8,0,0
2020-03-05,亳州,0,1,0,108,108,0
2020-03-05,昌吉州,0,1,0,4,4,0
2020-03-05,郴州,0,1,0,39,37,0
2020-03-05,成都,0,1,0,144,98,3
2020-03-05,池州,0,1,0,17,17,0
2020-03-05,达州,0,4,0,42,35,0
2020-03-05,大同,0,2,0,12,11,0
2020-03-05,德阳,0,1,0,18,14,0
2020-03-05,德州,0,1,0,37,22,2
2020-03-05,垫江县,0,2,0,20,19,0
2020-03-05,东方,0,0,1,3,2,1
2020-03-05,东莞,0,6,0,99,88,1
2020-03-05,鄂尔多斯,0,1,0,11,11,0
2020-03-05,鄂州,0,18,1,1394,930,53
2020-03-05,恩施州,0,19,1,252,226,7
2020-03-05,佛山,0,1,0,84,70,0
2020-03-05,福州,0,1,0,72,71,1
2020-03-05,甘肃-境外输入,11,0,0,11,0,0
2020-03-05,甘孜,0,1,0,78,58,0
2020-03-05,赣州,0,1,0,76,75,1
2020-03-05,广州,1,17,0,347,309,1
2020-03-05,杭州,0,1,0,174,170,0
2020-03-05,合川区,0,2,0,23,23,0
2020-03-05,合肥,0,8,0,174,165,1
2020-03-05,呼和浩特,0,1,0,7,6,0
2020-03-05,淮北,0,2,0,27,27,0
2020-03-05,黄冈,0,54,1,2907,2526,122
2020-03-05,黄石,0,37,0,1015,859,36
2020-03-05,吉安,0,1,0,22,21,0
2020-03-05,济南,0,1,0,47,38,0
2020-03-05,济宁,0,22,0,260,163,0
2020-03-05,金山区,0,1,0,4,4,0
2020-03-05,荆门,0,16,0,928,702,39
2020-03-05,荆州,0,57,0,1580,1326,48
2020-03-05,九江,0,2,0,118,110,0
2020-03-05,开州区,0,1,0,21,20,1
2020-03-05,来宾,0,3,0,11,7,0
2020-03-05,柳州,0,1,0,24,20,0
2020-03-05,娄底,0,2,0,76,70,0
2020-03-05,泸州,0,2,0,24,22,0
2020-03-05,马鞍山,0,1,0,38,36,0
2020-03-05,南岸区,0,1,0,15,11,0
2020-03-05,南昌,0,3,0,230,222,0
2020-03-05,南京,0,3,0,93,83,0
2020-03-05,南平,0,2,0,20,20,0
2020-03-05,宁波,0,1,0,157,155,0
2020-03-05,莆田,0,1,0,56,47,0
2020-03-05,浦东新区,0,1,0,61,54,0
2020-03-05,普陀区,0,1,0,11,11,0
2020-03-05,七台河,0,1,0,17,15,0
2020-03-05,潜江,0,8,0,198,159,9
2020-03-05,衢州,0,2,0,14,14,0
2020-03-05,泉州,0,2,0,47,45,0
2020-03-05,三明,0,2,0,14,14,0
2020-03-05,沙坪坝区,0,2,0,9,7,0
2020-03-05,上海-境外输入,1,0,0,1,0,0
2020-03-05,绍兴,0,1,0,42,39,0
2020-03-05,深圳,0,17,0,417,358,3
2020-03-05,十堰,0,12,1,672,539,8
2020-03-05,苏州,0,5,0,87,75,0
2020-03-05,随州,0,35,0,1307,1010,42
2020-03-05,台湾,2,0,0,44,12,1
2020-03-05,台州,0,2,0,146,129,0
2020-03-05,唐山,0,2,0,58,54,1
2020-03-05,天门,0,7,0,496,442,15
2020-03-05,潼南区,0,1,0,18,12,0
2020-03-05,威海,0,1,0,38,35,0
2020-03-05,潍坊,0,1,0,44,34,0
2020-03-05,温州,0,4,0,504,482,1
2020-03-05,武汉,126,1038,23,49797,27587,2328
2020-03-05,西安,0,4,0,120,108,1
2020-03-05,仙桃,0,9,0,575,490,20
2020-03-05,咸宁,0,10,0,836,786,14
2020-03-05,香港,0,3,0,104,46,2
2020-03-05,湘潭,0,1,0,36,36,0
2020-03-05,襄阳,0,31,0,1175,1011,35
2020-03-05,孝感,0,90,2,3518,2911,123
2020-03-05,徐汇区,0,1,0,18,17,0
2020-03-05,宣城,0,1,0,6,6,0
2020-03-05,宜宾,0,1,0,12,11,0
2020-03-05,宜昌,0,46,0,931,684,34
2020-03-05,永州,0,1,0,44,44,0
2020-03-05,岳阳,0,2,0,156,139,1
2020-03-05,张家口,0,1,0,41,38,0
2020-03-05,长春,0,1,0,45,44,0
2020-03-05,长沙,0,6,0,242,207,2
2020-03-05,长寿区,0,1,0,22,16,0
2020-03-05,浙江-省十里丰监狱,0,12,0,36,27,0
2020-03-05,中山,0,1,0,66,62,0
2020-03-05,珠海,0,7,0,98,90,1
2020-03-06,澳门,0,1,0,10,10,0
2020-03-06,北京-待明确,0,5,0,0,303,8
2020-03-06,北京-境外输入,3,0,0,11,0,0
2020-03-06,滨州,0,1,0,15,15,0
2020-03-06,常德,0,2,0,82,82,0
2020-03-06,郴州,0,1,0,39,38,0
2020-03-06,成都,0,2,0,144,100,3
2020-03-06,达州,0,4,0,42,39,0
2020-03-06,德州,0,2,0,37,24,2
2020-03-06,东城区,1,0,0,14,0,0
2020-03-06,鄂州,0,26,1,1394,956,54
2020-03-06,恩施州,0,5,0,252,231,7
2020-03-06,佛山,0,2,0,84,72,0
2020-03-06,抚州,0,1,0,72,72,0
2020-03-06,甘肃-境外输入,17,0,0,28,0,0
2020-03-06,甘孜,0,8,0,78,66,0
2020-03-06,广安,0,1,0,30,27,0
2020-03-06,广东-境外输入,1,0,0,2,0,0
2020-03-06,广州,0,9,0,347,318,1
2020-03-06,哈尔滨,0,18,0,198,166,4
2020-03-06,汉中,0,2,0,26,25,0
2020-03-06,合肥,0,4,0,174,169,1
2020-03-06,河池,0,1,0,28,17,1
2020-03-06,黑河,0,2,0,14,13,0
2020-03-06,淮安,0,1,0,66,63,0
2020-03-06,淮南,0,3,0,27,27,0
2020-03-06,黄冈,0,56,3,2907,2582,125
2020-03-06,黄石,0,18,0,1015,877,36
2020-03-06,鸡西,0,1,0,46,41,0
2020-03-06,吉安,0,1,0,22,22,0
2020-03-06,济南,0,2,0,47,40,0
